id,triggeredon,asin,brand,city,location,platform,pname,status,status_text,id,triggeredon,brand,bu,category,division,platform,revenue,sku_code,sub_category,units
2534,"2024-06-25 11:00:02.000000",B0CHS6DM1W,Petterati,Delhi,110075,Amazon,"Petterati Waterless Dog Shampoo 400ml",1,"Add to Cart",3137,"2024-08-07 12:21:37.000000",Petterati,DF,Grooming,DF,Amazon,30046.423729999999,B0CHS6DM1W,Shampoo?,78
3358,"2024-05-22 11:00:06.000000",B09DGNFH6W,Spinz,Calcutta,700027,Amazon,"Spinz DeoMysticWhite 200ml",1,"Add to Cart",3138,"2024-08-07 12:21:37.000000",Spinz,EC,Fragrance,PC,Amazon,16566.355930000002,B09DGNFH6W,Deodorant,102
2896,"2024-05-01 00:00:00.000000",B09DGNFH6W,Spinz,Nagpur,440001,Amazon,"Spinz DeoMysticWhite 200ml",1,"Add to Cart",3138,"2024-08-07 12:21:37.000000",Spinz,EC,Fragrance,PC,Amazon,16566.355930000002,B09DGNFH6W,Deodorant,102
3219,"2024-07-03 11:00:13.000000",MLKEUHKFZ8TU3SDZ,Cavin's,Gurgaon,122003,"Flipkart Grocery"," Chocolate Milkshake, 200 ml",1,Add,3139,"2024-08-07 12:21:37.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",348742.85710000002,MLKEUHKFZ8TU3SDZ,"Cavin's Milkshake 200ml",12206
3206,"2024-05-19 00:00:00.000000",MLKEUHKFZ8TU3SDZ,Cavin's,"Bangalore HQ",560001,"Flipkart Grocery"," Chocolate Milkshake, 200 ml",1,Add,3139,"2024-08-07 12:21:37.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",348742.85710000002,MLKEUHKFZ8TU3SDZ,"Cavin's Milkshake 200ml",12206
2615,"2024-06-24 11:00:07.000000",MLKEUHKFZ8TU3SDZ,Cavin's,Gurgaon,122003,"Flipkart Grocery"," Chocolate Milkshake, 200 ml",1,Add,3139,"2024-08-07 12:21:37.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",348742.85710000002,MLKEUHKFZ8TU3SDZ,"Cavin's Milkshake 200ml",12206
2654,"2024-06-25 11:00:02.000000",B0CHS78CL6,Petterati,Delhi,110075,Amazon,"Petterati Dog Shampoo 400ml",1,"Add to Cart",3140,"2024-08-07 12:21:37.000000",Petterati,DF,Grooming,DF,Amazon,91385.593219999995,B0CHS78CL6,Shampoo?,237
3326,"2024-05-19 00:00:00.000000",MLKFF82FFSPNHUGA,Cavin's,"Bangalore HQ",560001,"Flipkart Grocery"," Badam Milkshake,180ml",1,Add,3142,"2024-08-07 12:21:37.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",347700,MLKFF82FFSPNHUGA,"Cavin's PMS",8113
3279,"2024-07-03 11:00:13.000000",MLKFF82FFSPNHUGA,Cavin's,Gurgaon,122003,"Flipkart Grocery"," Badam Milkshake,180ml",0,"Sold Out",3142,"2024-08-07 12:21:37.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",347700,MLKFF82FFSPNHUGA,"Cavin's PMS",8113
2675,"2024-06-24 11:00:07.000000",MLKFF82FFSPNHUGA,Cavin's,Gurgaon,122003,"Flipkart Grocery"," Badam Milkshake,180ml",0,"Sold Out",3142,"2024-08-07 12:21:37.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",347700,MLKFF82FFSPNHUGA,"Cavin's PMS",8113
2430,"2024-06-16 11:00:01.000000",B09DGV86KR,Spinz,Chennai,600004,Amazon,"Spinz DeoOrangeZest 200ml",1,"Add to Cart",3144,"2024-08-07 12:21:37.000000",Spinz,EC,Fragrance,PC,Amazon,8608.0084750000005,B09DGV86KR,Deodorant,53
3339,"2024-07-03 11:00:13.000000",MLKFF82FSK2PUFYN,Cavin's,Gurgaon,122003,"Flipkart Grocery","Cavins Rajbhog Milkshake 180ml",0,"Sold Out",3145,"2024-08-07 12:21:37.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",50828.571430000004,MLKFF82FSK2PUFYN,"Cavin's PMS",1186
2735,"2024-06-24 11:00:07.000000",MLKFF82FSK2PUFYN,Cavin's,Gurgaon,122003,"Flipkart Grocery","Cavins Rajbhog Milkshake 180ml",0,"Sold Out",3145,"2024-08-07 12:21:37.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",50828.571430000004,MLKFF82FSK2PUFYN,"Cavin's PMS",1186
2956,"2024-05-01 00:00:00.000000",B0BYPJ1WR4,Spinz,"Bangalore HQ",560001,Amazon,"Spinz BBCream Beige 15gm",1,"Add to Cart",3147,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Amazon,305.08474580000001,B0BYPJ1WR4,"BB Cream",5
2795,"2024-06-24 11:00:07.000000",MLKFF82FX8XG599K,Cavin's,Gurgaon,122003,"Flipkart Grocery","Cavins Rabdi Milkshake, 180ml",0,"Sold Out",3148,"2024-08-07 12:21:37.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",419742.85710000002,MLKFF82FX8XG599K,"Cavin's PMS",9794
3136,"2024-05-01 00:00:00.000000",B0BYPP98Y2,Spinz,"Bangalore HQ",560001,Amazon,"Spinz BBCream Beige 29gm",1,"Add to Cart",3150,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Amazon,99573.544070000004,B0BYPP98Y2,"BB Cream",1179
2855,"2024-06-24 11:00:07.000000",MLKFF82FYZAYUAHQ,Cavin's,Gurgaon,122003,"Flipkart Grocery","Cavins Gulkand Milkshake, 180ml",0,"Sold Out",3151,"2024-08-07 12:21:37.000000",Cavin's,EC,"Dairy Products",AD,"Flipkart Grocery",0,MLKFF82FYZAYUAHQ,"Cavin's PMS",0
3221,"2024-05-02 00:00:00.000000",40008469,Spinz,Pune,411014,BigBasket,"Spinz Regular Talc Enchante 400gm",1,"Add to basketAdd to basket",3165,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,"Big Basket",13201.48983,40008469,"Talcum Powder",70
3088,"2024-06-24 11:00:07.000000",40118798,Spinz,"Bangalore HQ",560001,BigBasket,"Spinz BBCream 29gm",1,"Add to basketAdd to basket",3168,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,"Big Basket",38064.165249999998,40118798,"BB Cream",449
2777,"2024-06-25 11:00:02.000000",40118798,Spinz,Delhi,110075,BigBasket,"Spinz BBCream 29gm",1,"Add to basketAdd to basket",3168,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,"Big Basket",38064.165249999998,40118798,"BB Cream",449
2876,"2024-06-08 11:00:04.000000",40237569,Spinz,Kolkata,700002,BigBasket,"Spinz DeoMysticWhite 200ml",0,NULL,3174,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,"Big Basket",5633.0932199999997,40237569,Deodorant,37
2445,"2024-06-06 11:00:17.000000",40237573,Spinz,Mumbai,400070,BigBasket,"Spinz DeoOrangeZest 200ml",1,"Add to basketAdd to basket",3186,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,"Big Basket",15224.57627,40237573,Deodorant,100
2685,"2024-06-06 11:00:17.000000",40237574,Spinz,Mumbai,400070,BigBasket,"Spinz DeoPristineGreen 200ml",1,"Add to basketAdd to basket",3189,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,"Big Basket",10961.69492,40237574,Deodorant,72
3172,"2024-06-29 11:00:46.000000",482638,Spinz,Delhi,110075,Blinkit,"Spinz DeoExotic 200ml",1,ADD,3198,"2024-08-07 12:21:37.000000",Spinz,EC,Fragrance,PC,Blinkit,2120.7627120000002,482638,Deodorant,13
2632,"2024-06-29 11:00:46.000000",482638,Spinz,"Bangalore HQ",560001,Blinkit,"Spinz DeoExotic 200ml",1,ADD,3198,"2024-08-07 12:21:37.000000",Spinz,EC,Fragrance,PC,Blinkit,2120.7627120000002,482638,Deodorant,13
2553,"2024-07-03 11:00:13.000000",482639,Spinz,Delhi,110075,Blinkit,"Spinz DeoEnchante 200ml",1,ADD,3201,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Blinkit,32300.847460000001,482639,Deodorant,198
2332,"2024-06-29 11:00:46.000000",482639,Spinz,"Bangalore HQ",560001,Blinkit,"Spinz DeoEnchante 200ml",1,ADD,3201,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Blinkit,32300.847460000001,482639,Deodorant,198
3134,"2024-06-25 11:00:02.000000",B00DRE2II8,Chik,Gurgaon,122003,Amazon,"Chik Black 340ml",0,"Currently unavailable.",3202,"2024-08-07 12:21:37.000000",Chik,EC,"Hair Care",PC,Amazon,118426.86440000001,B00DRE2II8,Shampoo,783
2752,"2024-06-29 11:00:46.000000",482640,Spinz,Hyderabad,500003,Blinkit,"Spinz DeoBlackMagic 200ml",0,"Out Of Stock",3204,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Blinkit,8156.7796609999996,482640,Deodorant,50
2572,"2024-06-29 11:00:46.000000",482640,Spinz,"Bangalore HQ",560001,Blinkit,"Spinz DeoBlackMagic 200ml",0,"Out Of Stock",3204,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Blinkit,8156.7796609999996,482640,Deodorant,50
2992,"2024-06-29 11:00:46.000000",482641,Spinz,Hyderabad,500003,Blinkit,"Spinz DeoYellowBlossom 200ml",0,"Out Of Stock",3207,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Blinkit,5872.8813559999999,482641,Deodorant,36
2812,"2024-06-29 11:00:46.000000",482641,Spinz,"Bangalore HQ",560001,Blinkit,"Spinz DeoYellowBlossom 200ml",0,"Out Of Stock",3207,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Blinkit,5872.8813559999999,482641,Deodorant,36
2733,"2024-07-03 11:00:13.000000",482641,Spinz,Hyderabad,500003,Blinkit,"Spinz DeoYellowBlossom 200ml",0,"Out Of Stock",3207,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Blinkit,5872.8813559999999,482641,Deodorant,36
2433,"2024-07-03 11:00:13.000000",482641,Spinz,Gurgaon,122003,Blinkit,"Spinz DeoYellowBlossom 200ml",0,"Out Of Stock",3207,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Blinkit,5872.8813559999999,482641,Deodorant,36
2369,"2024-06-13 11:00:02.000000",B071RD3QCG,Chik,Gurgaon,122003,Amazon,"Chik Egg 340ml",1,"Add to Cart",3211,"2024-08-07 12:21:37.000000",Chik,EC,"Hair Care",PC,Amazon,115979.3186,B071RD3QCG,Shampoo,739
3264,"2024-05-01 00:00:00.000000",DEOG5SYRDHDYWZSG,Spinz,Nagpur,440001,Flipkart,"Spinz DeoBlackMagic 200ml",1," Add to cart",3213,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,6625.8963489999996,DEOG5SYRDHDYWZSG,Deodorant,71
3038,"2024-06-12 11:00:09.000000",DEOG5SYRDHDYWZSG,Spinz,Gurgaon,122003,Flipkart,"Spinz DeoBlackMagic 200ml",1," Add to cart",3213,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,6625.8963489999996,DEOG5SYRDHDYWZSG,Deodorant,71
2650,"2024-06-26 11:00:06.000000",DEOG5SYRDHDYWZSG,Spinz,"Bangalore HQ",560001,Flipkart,"Spinz DeoBlackMagic 200ml",1," Add to cart",3213,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,6625.8963489999996,DEOG5SYRDHDYWZSG,Deodorant,71
2529,"2024-06-19 11:00:08.000000",DEOG5SYRDHDYWZSG,Spinz,Kolkata,700002,Flipkart,"Spinz DeoBlackMagic 200ml",1," Add to cart",3213,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,6625.8963489999996,DEOG5SYRDHDYWZSG,Deodorant,71
2480,"2024-06-18 11:00:07.000000",DEOG5SYRDHDYWZSG,Spinz,Chennai,600004,Flipkart,"Spinz DeoBlackMagic 200ml",1," Add to cart",3213,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,6625.8963489999996,DEOG5SYRDHDYWZSG,Deodorant,71
2463,"2024-06-14 11:00:20.000000",DEOG5SYRDHDYWZSG,Spinz,Gurgaon,122003,Flipkart,"Spinz DeoBlackMagic 200ml",1," Add to cart",3213,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,6625.8963489999996,DEOG5SYRDHDYWZSG,Deodorant,71
2698,"2024-05-22 11:00:06.000000",B093DH1CD8,Chik,Calcutta,700027,Amazon,"Chik Egg 650ml",1,"Add to Cart",3214,"2024-08-07 12:21:37.000000",Chik,EC,"Hair Care",PC,Amazon,127840.351,B093DH1CD8,Shampoo,401
3098,"2024-06-12 11:00:09.000000",DEOG5SYS5GN4NGNG,Spinz,Gurgaon,122003,Flipkart,"Spinz DeoExotic 200ml",1," Add to cart",3216,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,27195.8279,DEOG5SYS5GN4NGNG,Deodorant,255
2964,"2024-05-01 00:00:00.000000",DEOG5SYS5GN4NGNG,Spinz,Nagpur,440001,Flipkart,"Spinz DeoExotic 200ml",1," Add to cart",3216,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,27195.8279,DEOG5SYS5GN4NGNG,Deodorant,255
2710,"2024-06-26 11:00:06.000000",DEOG5SYS5GN4NGNG,Spinz,"Bangalore HQ",560001,Flipkart,"Spinz DeoExotic 200ml",1," Add to cart",3216,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,27195.8279,DEOG5SYS5GN4NGNG,Deodorant,255
2649,"2024-06-19 11:00:08.000000",DEOG5SYS5GN4NGNG,Spinz,Kolkata,700002,Flipkart,"Spinz DeoExotic 200ml",1," Add to cart",3216,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,27195.8279,DEOG5SYS5GN4NGNG,Deodorant,255
2600,"2024-06-18 11:00:07.000000",DEOG5SYS5GN4NGNG,Spinz,Chennai,600004,Flipkart,"Spinz DeoExotic 200ml",1," Add to cart",3216,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,27195.8279,DEOG5SYS5GN4NGNG,Deodorant,255
2583,"2024-06-14 11:00:20.000000",DEOG5SYS5GN4NGNG,Spinz,Gurgaon,122003,Flipkart,"Spinz DeoExotic 200ml",1," Add to cart",3216,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,27195.8279,DEOG5SYS5GN4NGNG,Deodorant,255
3211,"2024-06-27 11:00:10.000000",B0BFDPR935,Chik,"Lucknow  HQ",201301,Amazon,"Chik Black 650ml",1,"Add to Cart",3217,"2024-08-07 12:21:37.000000",Chik,EC,"Hair Care",PC,Amazon,8897.5932200000007,B0BFDPR935,Shampoo,26
2727,"2024-07-03 11:00:13.000000",B0BFDPR935,Chik,"Lucknow  HQ",201301,Amazon,"Chik Black 650ml",1,"Add to Cart",3217,"2024-08-07 12:21:37.000000",Chik,EC,"Hair Care",PC,Amazon,8897.5932200000007,B0BFDPR935,Shampoo,26
3158,"2024-06-12 11:00:09.000000",DEOG5SYS5GSHF7UQ,Spinz,Gurgaon,122003,Flipkart,"Spinz DeoPristineGreen 200ml",1," Add to cart",3219,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,16146.75684,DEOG5SYS5GSHF7UQ,Deodorant,113
2770,"2024-06-26 11:00:06.000000",DEOG5SYS5GSHF7UQ,Spinz,"Bangalore HQ",560001,Flipkart,"Spinz DeoPristineGreen 200ml",1," Add to cart",3219,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,16146.75684,DEOG5SYS5GSHF7UQ,Deodorant,113
2769,"2024-06-19 11:00:08.000000",DEOG5SYS5GSHF7UQ,Spinz,Kolkata,700002,Flipkart,"Spinz DeoPristineGreen 200ml",1," Add to cart",3219,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,16146.75684,DEOG5SYS5GSHF7UQ,Deodorant,113
2720,"2024-06-18 11:00:07.000000",DEOG5SYS5GSHF7UQ,Spinz,Chennai,600004,Flipkart,"Spinz DeoPristineGreen 200ml",1," Add to cart",3219,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,16146.75684,DEOG5SYS5GSHF7UQ,Deodorant,113
2643,"2024-06-14 11:00:20.000000",DEOG5SYS5GSHF7UQ,Spinz,Gurgaon,122003,Flipkart,"Spinz DeoPristineGreen 200ml",1," Add to cart",3219,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,16146.75684,DEOG5SYS5GSHF7UQ,Deodorant,113
3331,"2024-06-27 11:00:10.000000",B0BG54Z62H,Chik,"Lucknow  HQ",201301,Amazon,"Chik Herbal 1000ml",0,"Currently unavailable.",3220,"2024-08-07 12:21:37.000000",Chik,EC,"Hair Care",PC,Amazon,329.66101689999999,B0BG54Z62H,Shampoo,1
2847,"2024-07-03 11:00:13.000000",B0BG54Z62H,Chik,"Lucknow  HQ",201301,Amazon,"Chik Herbal 1000ml",0,"Currently unavailable.",3220,"2024-08-07 12:21:37.000000",Chik,EC,"Hair Care",PC,Amazon,329.66101689999999,B0BG54Z62H,Shampoo,1
2595,"2024-05-01 00:00:00.000000",B0BG54Z62H,Chik,Mumbai,400001,Amazon,"Chik Herbal 1000ml",0,"Currently unavailable.",3220,"2024-08-07 12:21:37.000000",Chik,EC,"Hair Care",PC,Amazon,329.66101689999999,B0BG54Z62H,Shampoo,1
3218,"2024-06-12 11:00:09.000000",DEOG5SYS5MPWJGJB,Spinz,Gurgaon,122003,Flipkart,"Spinz DeoBlueBounce 200ml",1," Add to cart",3222,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,3623.386571,DEOG5SYS5MPWJGJB,Deodorant,28
3144,"2024-05-01 00:00:00.000000",DEOG5SYS5MPWJGJB,Spinz,Nagpur,440001,Flipkart,"Spinz DeoBlueBounce 200ml",1," Add to cart",3222,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,3623.386571,DEOG5SYS5MPWJGJB,Deodorant,28
2889,"2024-06-19 11:00:08.000000",DEOG5SYS5MPWJGJB,Spinz,Kolkata,700002,Flipkart,"Spinz DeoBlueBounce 200ml",1," Add to cart",3222,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,3623.386571,DEOG5SYS5MPWJGJB,Deodorant,28
2840,"2024-06-18 11:00:07.000000",DEOG5SYS5MPWJGJB,Spinz,Chennai,600004,Flipkart,"Spinz DeoBlueBounce 200ml",1," Add to cart",3222,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,3623.386571,DEOG5SYS5MPWJGJB,Deodorant,28
2830,"2024-06-26 11:00:06.000000",DEOG5SYS5MPWJGJB,Spinz,"Bangalore HQ",560001,Flipkart,"Spinz DeoBlueBounce 200ml",1," Add to cart",3222,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,3623.386571,DEOG5SYS5MPWJGJB,Deodorant,28
2703,"2024-06-14 11:00:20.000000",DEOG5SYS5MPWJGJB,Spinz,Gurgaon,122003,Flipkart,"Spinz DeoBlueBounce 200ml",1," Add to cart",3222,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,3623.386571,DEOG5SYS5MPWJGJB,Deodorant,28
2393,"2024-07-02 11:00:13.000000",DEOG5SYS5MPWJGJB,Spinz,Chennai,600004,Flipkart,"Spinz DeoBlueBounce 200ml",1," Add to cart",3222,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,3623.386571,DEOG5SYS5MPWJGJB,Deodorant,28
3076,"2024-05-01 00:00:00.000000",B0BHVVJ89B,Chik,"Ahmedabad HQ",380008,Amazon,"Chik Herbal 650ml",1,"Add to Cart",3223,"2024-08-07 12:21:37.000000",Chik,EC,"Hair Care",PC,Amazon,27455.364409999998,B0BHVVJ89B,Shampoo,95
2967,"2024-07-03 11:00:13.000000",B0BHVVJ89B,Chik,"Lucknow  HQ",201301,Amazon,"Chik Herbal 650ml",1,"Add to Cart",3223,"2024-08-07 12:21:37.000000",Chik,EC,"Hair Care",PC,Amazon,27455.364409999998,B0BHVVJ89B,Shampoo,95
2536,"2024-05-01 00:00:00.000000",B0BHVVJ89B,Chik,"Bangalore HQ",560001,Amazon,"Chik Herbal 650ml",1,"Add to Cart",3223,"2024-08-07 12:21:37.000000",Chik,EC,"Hair Care",PC,Amazon,27455.364409999998,B0BHVVJ89B,Shampoo,95
3278,"2024-06-12 11:00:09.000000",DEOG5SYSNHSJNYYX,Spinz,Gurgaon,122003,Flipkart,"Spinz DeoMysticWhite 200ml",1," Add to cart",3225,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,5581.0625810000001,DEOG5SYSNHSJNYYX,Deodorant,58
3009,"2024-06-19 11:00:08.000000",DEOG5SYSNHSJNYYX,Spinz,Kolkata,700002,Flipkart,"Spinz DeoMysticWhite 200ml",1," Add to cart",3225,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,5581.0625810000001,DEOG5SYSNHSJNYYX,Deodorant,58
2960,"2024-06-18 11:00:07.000000",DEOG5SYSNHSJNYYX,Spinz,Chennai,600004,Flipkart,"Spinz DeoMysticWhite 200ml",1," Add to cart",3225,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,5581.0625810000001,DEOG5SYSNHSJNYYX,Deodorant,58
2890,"2024-06-26 11:00:06.000000",DEOG5SYSNHSJNYYX,Spinz,"Bangalore HQ",560001,Flipkart,"Spinz DeoMysticWhite 200ml",1," Add to cart",3225,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,5581.0625810000001,DEOG5SYSNHSJNYYX,Deodorant,58
2823,"2024-06-14 11:00:20.000000",DEOG5SYSNHSJNYYX,Spinz,Gurgaon,122003,Flipkart,"Spinz DeoMysticWhite 200ml",1," Add to cart",3225,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,5581.0625810000001,DEOG5SYSNHSJNYYX,Deodorant,58
2513,"2024-07-02 11:00:13.000000",DEOG5SYSNHSJNYYX,Spinz,Chennai,600004,Flipkart,"Spinz DeoMysticWhite 200ml",1," Add to cart",3225,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,5581.0625810000001,DEOG5SYSNHSJNYYX,Deodorant,58
3338,"2024-06-12 11:00:09.000000",DEOG5SYSP9KNHWXC,Spinz,Gurgaon,122003,Flipkart,"Spinz DeoOrangeZest 200ml",1," Add to cart",3228,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,1525.4237290000001,DEOG5SYSP9KNHWXC,Deodorant,10
3129,"2024-06-19 11:00:08.000000",DEOG5SYSP9KNHWXC,Spinz,Kolkata,700002,Flipkart,"Spinz DeoOrangeZest 200ml",1," Add to cart",3228,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,1525.4237290000001,DEOG5SYSP9KNHWXC,Deodorant,10
3080,"2024-06-18 11:00:07.000000",DEOG5SYSP9KNHWXC,Spinz,Chennai,600004,Flipkart,"Spinz DeoOrangeZest 200ml",1," Add to cart",3228,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,1525.4237290000001,DEOG5SYSP9KNHWXC,Deodorant,10
2950,"2024-06-26 11:00:06.000000",DEOG5SYSP9KNHWXC,Spinz,"Bangalore HQ",560001,Flipkart,"Spinz DeoOrangeZest 200ml",1," Add to cart",3228,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,1525.4237290000001,DEOG5SYSP9KNHWXC,Deodorant,10
2943,"2024-06-14 11:00:20.000000",DEOG5SYSP9KNHWXC,Spinz,Gurgaon,122003,Flipkart,"Spinz DeoOrangeZest 200ml",1," Add to cart",3228,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,1525.4237290000001,DEOG5SYSP9KNHWXC,Deodorant,10
2633,"2024-07-02 11:00:13.000000",DEOG5SYSP9KNHWXC,Spinz,Chennai,600004,Flipkart,"Spinz DeoOrangeZest 200ml",1," Add to cart",3228,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,1525.4237290000001,DEOG5SYSP9KNHWXC,Deodorant,10
3256,"2024-05-01 00:00:00.000000",B0C1GK67FM,Chik,"Bangalore HQ",560001,Amazon,"Chik Egg 1000ml",0,"Currently unavailable.",3229,"2024-08-07 12:21:37.000000",Chik,EC,"Hair Care",PC,Amazon,313.55932200000001,B0C1GK67FM,Shampoo,1
3249,"2024-06-19 11:00:08.000000",DEOG5SYSQ5P9E6ER,Spinz,Kolkata,700002,Flipkart,"Spinz DeoEnchante 200ml",1," Add to cart",3231,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,6632.9204689999997,DEOG5SYSQ5P9E6ER,Deodorant,50
3200,"2024-06-18 11:00:07.000000",DEOG5SYSQ5P9E6ER,Spinz,Chennai,600004,Flipkart,"Spinz DeoEnchante 200ml",1," Add to cart",3231,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,6632.9204689999997,DEOG5SYSQ5P9E6ER,Deodorant,50
3063,"2024-06-14 11:00:20.000000",DEOG5SYSQ5P9E6ER,Spinz,Gurgaon,122003,Flipkart,"Spinz DeoEnchante 200ml",1," Add to cart",3231,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,6632.9204689999997,DEOG5SYSQ5P9E6ER,Deodorant,50
3010,"2024-06-26 11:00:06.000000",DEOG5SYSQ5P9E6ER,Spinz,"Bangalore HQ",560001,Flipkart,"Spinz DeoEnchante 200ml",1," Add to cart",3231,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,6632.9204689999997,DEOG5SYSQ5P9E6ER,Deodorant,50
2753,"2024-07-02 11:00:13.000000",DEOG5SYSQ5P9E6ER,Spinz,Chennai,600004,Flipkart,"Spinz DeoEnchante 200ml",1," Add to cart",3231,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,6632.9204689999997,DEOG5SYSQ5P9E6ER,Deodorant,50
3341,"2024-05-02 00:00:00.000000",40043763,Chik,Pune,411014,BigBasket,"Chik Black 340ml",1,"Add to basketAdd to basket",3232,"2024-08-07 12:21:37.000000",Chik,EC,"Hair Care",PC,"Big Basket",10569.538979999999,40043763,Shampoo,67
3236,"2024-06-08 11:00:04.000000",40043763,Chik,Chennai,600004,BigBasket,"Chik Black 340ml",0,NULL,3232,"2024-08-07 12:21:37.000000",Chik,EC,"Hair Care",PC,"Big Basket",10569.538979999999,40043763,Shampoo,67
2368,"2024-06-24 11:00:07.000000",40043763,Chik,"Bangalore HQ",560001,BigBasket,"Chik Black 340ml",1,"Add to basketAdd to basket",3232,"2024-08-07 12:21:37.000000",Chik,EC,"Hair Care",PC,"Big Basket",10569.538979999999,40043763,Shampoo,67
3320,"2024-06-18 11:00:07.000000",DEOG5SYSRYNVVWUQ,Spinz,Chennai,600004,Flipkart,"Spinz DeoYellowBlossom 200ml",1," Add to cart",3234,"2024-08-07 12:21:37.000000",Spinz,EC,"Skin Care",PC,Flipkart,4260.2020860000002,DEOG5SYSRYNVVWUQ,Deodorant,33
